COD_IPRESS,NOMBRE,CLASIFICACION,DEPARTAMENTO,PROVINCIA,DISTRITO,CATEGORIA,INSTITUCION
00003907,SAN JOSE DE LARIA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,LARIA,I-1,GOBIERNO REGIONAL
00007339,SAN JOSE DE MIRAFLORES,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,HUANDO,I-1,GOBIERNO REGIONAL
00003914,SAN JOSE DE PUITUCO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,I-1,GOBIERNO REGIONAL
00007384,SAN JUAN DE AHUAY,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00004034,SAN JUAN DE CASTROVIRREYNA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,I-1,GOBIERNO REGIONAL
00003885,SAN JUAN DE CCARHUACC,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUANCAVELICA,YAULI,I-3,GOBIERNO REGIONAL
00007385,SAN JUAN DE DIOS DE CCOLLPAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-2,GOBIERNO REGIONAL
00003980,SAN JUAN DE OCCOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,LOCROJA,I-2,GOBIERNO REGIONAL
00004047,SAN JUAN DE OCCORO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,I-1,GOBIERNO REGIONAL
00007394,SAN JUAN DE PALTARUMI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,I-1,GOBIERNO REGIONAL
00004107,SAN LUCAS DE TONGOS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,PAZOS,I-1,GOBIERNO REGIONAL
00004057,SAN LUIS DE CORERAC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,I-1,GOBIERNO REGIONAL
00004123,SAN MARCOS DE ROCCHACC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,I-1,GOBIERNO REGIONAL
00003913,SAN MIGUEL DE ACOBAMBILLA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,I-1,GOBIERNO REGIONAL
00003999,SAN MIGUEL DE ARMA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,ANCO,I-2,GOBIERNO REGIONAL
00004058,SAN MIGUEL DE CURIS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,I-1,GOBIERNO REGIONAL
00004081,SAN MIGUEL DE HUALLHUA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,AHUAYCHA,I-2,GOBIERNO REGIONAL
00003981,SAN MIGUEL DE MAYOCC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,I-2,GOBIERNO REGIONAL
00003961,SAN PABLO DE OCCO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,ANCHONGA,I-2,GOBIERNO REGIONAL
00003996,SAN PEDRO DE CORIS,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,I-3,GOBIERNO REGIONAL
00003956,SAN PEDRO DE MIMOSA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,CCOCHACCASA,I-1,GOBIERNO REGIONAL
00004106,SAN PEDRO DE MULLACA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,PAZOS,I-1,GOBIERNO REGIONAL
00007292,SANCAYPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,ANTA,I-2,GOBIERNO REGIONAL
00004008,SANTA ANA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,I-2,GOBIERNO REGIONAL
00003859,SANTA ANA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,I-3,GOBIERNO REGIONAL
00004108,SANTA CRUZ DE ILA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,PAZOS,I-1,GOBIERNO REGIONAL
00011188,SANTA CRUZ DE INYACC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,HUARIBAMBA,I-1,GOBIERNO REGIONAL
00004011,SANTA INES,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,PILPICHACA,I-1,GOBIERNO REGIONAL
00004130,SANTA MARIA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,LAMBRAS,I-1,GOBIERNO REGIONAL
00011231,SANTA ROSA DE ACCOMACHAY,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,ROSARIO,I-1,GOBIERNO REGIONAL
00004063,SANTA ROSA DE ACORA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,I-1,GOBIERNO REGIONAL
00019233,SANTA ROSA DE CHANGUELETA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SALCABAMBA,I-1,GOBIERNO REGIONAL
00003886,SANTA ROSA DE CHOPCCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,YAULI,I-2,GOBIERNO REGIONAL
00011431,SANTA ROSA DE MALLMA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,QUICHUAS,I-1,GOBIERNO REGIONAL
00007301,SANTA ROSA DE MANTA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,MANTA,I-1,GOBIERNO REGIONAL
00004097,SANTA ROSA DE OCCORO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,I-1,GOBIERNO REGIONAL
00004059,SANTA ROSA DE OLAYA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,I-1,GOBIERNO REGIONAL
00004060,SANTA ROSA DE OTUTO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,I-1,GOBIERNO REGIONAL
00003881,SANTA ROSA DE PACHACCLLA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,YAULI,I-2,GOBIERNO REGIONAL
00032253,SANTA ROSA DE PALCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SALCABAMBA,I-1,GOBIERNO REGIONAL
00004048,SANTA ROSA DE TAMBO,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUAYTARA,TAMBO,I-3,GOBIERNO REGIONAL
00004054,SANTIAGO DE CHOCORVOS,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,I-3,GOBIERNO REGIONAL
00004111,SANTIAGO DE PICHUS,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,TAYACAJA,PICHOS,I-3,GOBIERNO REGIONAL
00004073,SANTIAGO DE QUIRAHUARA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,I-1,GOBIERNO REGIONAL
00004075,SANTIAGO DE TUCUMA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,I-2,GOBIERNO REGIONAL
00004051,SANTO DOMINGO DE CAPILLAS SUR,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,I-1,GOBIERNO REGIONAL
00003967,SANTO TOMAS DE PATA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,I-1,GOBIERNO REGIONAL
00003969,SECCLLA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,ANGARAES,SECCLLA,I-3,GOBIERNO REGIONAL
00016016,SILVA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,ACORIA,I-1,GOBIERNO REGIONAL
00004003,SINTO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,I-1,GOBIERNO REGIONAL
00033910,SISTEMA DE ATENCION MOVIL DE URGENCIA - SAMU HUANCAVELICA,ATENCION PRE HOSPITALARIA,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,0,GOBIERNO REGIONAL
00007373,SOCCLLABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00004076,SOCORRO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,PAMPAS,I-2,GOBIERNO REGIONAL
00007293,SOCOS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,LAMBRAS,I-1,GOBIERNO REGIONAL
00029295,SPINE CENTER,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,I-2,PRIVADO
00007294,SUNE GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,I-1,GOBIERNO REGIONAL
00004128,SURCUBAMBA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SURCUBAMBA,I-4,GOBIERNO REGIONAL
00004007,SUYTUPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,I-1,GOBIERNO REGIONAL
00012641,TACSANA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,YAULI,I-1,GOBIERNO REGIONAL
00004030,TANTARA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,CASTROVIRREYNA,TANTARA,I-3,GOBIERNO REGIONAL
00004113,TAPO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,HUARIBAMBA,I-1,GOBIERNO REGIONAL
00013663,TAURIBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,I-1,GOBIERNO REGIONAL
00003915,TELAPACCHA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,I-1,GOBIERNO REGIONAL
00004012,TICRAPO,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,I-3,GOBIERNO REGIONAL
00003931,TINQUERCCASA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,ACOBAMBA,PAUCARA,I-3,GOBIERNO REGIONAL
00006628,TINTAY PUNCO,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,I-3,GOBIERNO REGIONAL
00003901,TINYACCLLA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,HUANDO,I-1,GOBIERNO REGIONAL
00004095,TOCAS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,COLCABAMBA,I-2,GOBIERNO REGIONAL
00004096,TOCCLLACURI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,COLCABAMBA,I-1,GOBIERNO REGIONAL
00009706,TORORUMI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,ROSARIO,I-1,GOBIERNO REGIONAL
00013022,TOTORA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CASTROVIRREYNA,ARMA,I-1,GOBIERNO REGIONAL
00003905,TOTORA JATUNPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,CUENCA,I-1,GOBIERNO REGIONAL
00003971,TRANCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,SECCLLA,I-1,GOBIERNO REGIONAL
00009502,TRES DE OCTUBRE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,ACOBAMBA,I-1,GOBIERNO REGIONAL
00003960,TUCO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,ANCHONGA,I-1,GOBIERNO REGIONAL
00003951,TUCSIPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00004082,TUPAC AMARU,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,AHUAYCHA,I-1,GOBIERNO REGIONAL
00003948,UCHCUPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00003883,UCHCUS - INCA?AN,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,YAULI,I-1,GOBIERNO REGIONAL
00007295,UCHUYSIHUIS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,I-1,GOBIERNO REGIONAL
00010613,UNIDAD MEDICA JULCANI,POLICLINICOS,HUANCAVELICA,ANGARAES,CCOCHACCASA,I-2,PRIVADO
00016723,UNION AMBO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,ACORIA,I-1,GOBIERNO REGIONAL
00011205,UNION PROGRESO PATAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00011204,VELASCO PUCAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,CCOCHACCASA,I-1,GOBIERNO REGIONAL
00003910,VI?AS,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,I-3,GOBIERNO REGIONAL
00004066,VICHURI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,OCOYO,I-1,GOBIERNO REGIONAL
00004119,VILCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,VILCA,I-1,GOBIERNO REGIONAL
00004017,VILLA DE ARMA,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,CASTROVIRREYNA,ARMA,I-3,GOBIERNO REGIONAL
00007395,VILLA REAL PACCHAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,ACOSTAMBO,I-1,GOBIERNO REGIONAL
00011212,VILLAMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,PACHAMARCA,I-1,GOBIERNO REGIONAL
00007133,VILLAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,YAULI,I-1,GOBIERNO REGIONAL
00007312,VIOLETAS ACCOYANCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,QUICHUAS,I-1,GOBIERNO REGIONAL
00037100,VIRGEN DEL CARMEN,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,ANGARAES,LIRCAY,I-3,GOBIERNO REGIONAL
00031694,VIRGEN DEL CARMEN DE HUAYLACUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,LAMBRAS,I-1,GOBIERNO REGIONAL
00004052,VISTA ALEGRE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,I-1,GOBIERNO REGIONAL
00007090,VISTA ALEGRE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SURCUBAMBA,I-1,GOBIERNO REGIONAL
00007340,VISTA ALEGRE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,HUANCAVELICA,HUANDO,I-1,GOBIERNO REGIONAL
00009469,VISTA ALEGRE DE ANTA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,ANTA,I-1,GOBIERNO REGIONAL
00031708,VITALIDAD CENTRO DE IMAGENES & DIAGNOSTICO,CENTROS DE SALUD O CENTROS MEDICOS,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,I-3,OTRO
00003925,YANACOCHA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ACOBAMBA,POMACOCHA,I-1,GOBIERNO REGIONAL
00013662,YANANYAC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,TAYACAJA,SURCUBAMBA,I-1,GOBIERNO REGIONAL
00011769,YANAUTUTO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,LIRCAY,I-1,GOBIERNO REGIONAL
00003879,YAULI,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,I-4,GOBIERNO REGIONAL
00003979,YAURICAN,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,CHURCAMPA,LOCROJA,I-1,GOBIERNO REGIONAL
00003973,YUNYACCASA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANCAVELICA,ANGARAES,CONGALLA,I-1,GOBIERNO REGIONAL
00018463,ACOBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,SAN RAFAEL,I-1,GOBIERNO REGIONAL
00000775,ACOMAYO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUANUCO,CHINCHAO,I-3,GOBIERNO REGIONAL
00001105,AGUA BLANCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,PUERTO INCA,CODO DEL POZUZO,I-1,GOBIERNO REGIONAL
00007011,ALCAS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,SAN RAFAEL,I-1,GOBIERNO REGIONAL
00025419,ALTO HUAYHUANTE,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,I-1,GOBIERNO REGIONAL
00000950,ALTO PENDENCIA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,I-2,GOBIERNO REGIONAL
00000944,ALTO SAN JUAN DE TULUMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,LUYANDO,I-1,GOBIERNO REGIONAL
00000898,ANDAS,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,JACAS GRANDE,I-2,GOBIERNO REGIONAL
00000824,ANGASMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,HUACAR,I-2,GOBIERNO REGIONAL
00007741,ANTACOLPA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,I-2,GOBIERNO REGIONAL
00000914,ANTIGUA HONORIA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,PUERTO INCA,HONORIA,I-1,GOBIERNO REGIONAL
00025523,ANTONIO RAIMONDI,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,I-1,GOBIERNO REGIONAL
00000905,ARANCAY,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,ARANCAY,I-2,GOBIERNO REGIONAL
00000952,AUCAYACU,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,I-4,GOBIERNO REGIONAL
00000832,AYANCOCHA ALTA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,SAN RAFAEL,I-2,GOBIERNO REGIONAL
00000860,AYAPITEG,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,YAROWILCA,CHAVINILLO,I-2,GOBIERNO REGIONAL
00000809,BA?OS,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,LAURICOCHA,BA?OS,I-3,GOBIERNO REGIONAL
00000934,BELLA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,I-2,GOBIERNO REGIONAL
00000902,BELLAS FLORES,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,SINGA,I-1,GOBIERNO REGIONAL
00017902,BELLAVISTA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,DOS DE MAYO,PACHAS,I-1,GOBIERNO REGIONAL
00032281,C.S.M.C  CHINCHAYSUYO,CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,DOS DE MAYO,LA UNION,I-3,GOBIERNO REGIONAL
00000967,CACHICOTO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUAMALIES,MONZON,I-3,GOBIERNO REGIONAL
00000858,CAHUAC,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,YAROWILCA,CAHUAC,I-2,GOBIERNO REGIONAL
00000884,CAJAN,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUACAYBAMBA,PINRA,I-2,GOBIERNO REGIONAL
00000878,CANCHABAMBA,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUACAYBAMBA,CANCHABAMBA,I-3,GOBIERNO REGIONAL
00000806,CARAMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,I-1,GOBIERNO REGIONAL
00000906,CARHUAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,JACAS GRANDE,I-2,GOBIERNO REGIONAL
00006888,CASCANGA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,HUAMALIES,JACAS GRANDE,I-2,GOBIERNO REGIONAL
00000933,CASTILLO GRANDE,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,I-3,GOBIERNO REGIONAL
00000825,CAYNA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,AMBO,CAYNA,I-2,GOBIERNO REGIONAL
00000759,CAYRAN,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,I-3,GOBIERNO REGIONAL
00000973,CAYUMBA,PUESTOS DE SALUD O POSTAS DE SALUD,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,I-2,GOBIERNO REGIONAL
00028614,"CENTRO  DE SALUD MENTAL COMUNITARIO ""KUSHISHA PANATAHUA""",CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,PACHITEA,PANAO,I-3,GOBIERNO REGIONAL
00018081,CENTRO DE ATENCION PRIMARIA III - METROPOLITANO,POLICLINICOS,HUANUCO,HUANUCO,HUANUCO,I-3,ESSALUD
00027821,CENTRO DE SALUD AMARILIS,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUANUCO,AMARILIS,I-3,GOBIERNO REGIONAL
00000815,CENTRO DE SALUD AMBO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,AMBO,I-3,GOBIERNO REGIONAL
00028875,CENTRO DE SALUD APARICIO POMARES,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUANUCO,HUANUCO,I-3,GOBIERNO REGIONAL
00000876,CENTRO DE SALUD CHOLON,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,MARA?ON,CHOLON,I-3,GOBIERNO REGIONAL
00000818,CENTRO DE SALUD CONCHAMARCA,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,CONCHAMARCA,I-3,GOBIERNO REGIONAL
00000823,CENTRO DE SALUD HUACAR,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,HUACAR,I-3,GOBIERNO REGIONAL
00000877,CENTRO DE SALUD HUACAYBAMBA,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,I-3,GOBIERNO REGIONAL
00000866,CENTRO DE SALUD HUACRACHUCO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,MARA?ON,HUACRACHUCO,I-3,GOBIERNO REGIONAL
00028613,"CENTRO DE SALUD MENTAL COMUNITARIO ""ESPERANZA""",CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,HUANUCO,HUANUCO,I-3,GOBIERNO REGIONAL
00032280,"CENTRO DE SALUD MENTAL COMUNITARIO ""LA PERLA DEL PACHITEA""",CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,PUERTO INCA,PUERTO INCA,I-3,GOBIERNO REGIONAL
00037275,CENTRO DE SALUD MENTAL COMUNITARIO ALTO HUALLAGA,CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,I-3,GOBIERNO REGIONAL
00028842,CENTRO DE SALUD MENTAL COMUNITARIO BELLA DURMIENTE,CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,LEONCIO PRADO,RUPA-RUPA,I-3,GOBIERNO REGIONAL
00031094,CENTRO DE SALUD MENTAL COMUNITARIO GROVER MORI,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,AMBO,I-3,GOBIERNO REGIONAL
00027051,CENTRO DE SALUD MENTAL COMUNITARIO PAKKARIN,CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,HUANUCO,AMARILIS,I-3,GOBIERNO REGIONAL
00033050,CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO DR. JESUS VIRGILIO LOPEZ CALDERON,CENTROS MEDICOS ESPECIALIZADOS,HUANUCO,HUANUCO,PILLCO MARCA,I-3,GOBIERNO REGIONAL
00000936,CENTRO DE SALUD NARANJILLO,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,LEONCIO PRADO,LUYANDO,I-3,GOBIERNO REGIONAL
00000845,CENTRO DE SALUD PACHAS,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,DOS DE MAYO,PACHAS,I-3,GOBIERNO REGIONAL
00000831,CENTRO DE SALUD SAN RAFAEL,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,AMBO,SAN RAFAEL,I-3,GOBIERNO REGIONAL
00000912,CENTRO DE SALUD TOURNAVISTA,CENTROS DE SALUD O CENTROS MEDICOS,HUANUCO,PUERTO INCA,TOURNAVISTA,I-3,GOBIERNO REGIONAL
